season,Team,conference,off_plays,off_drives,off_ppa,off_total_ppa,off_success_rate,off_explosiveness,off_power_success,off_stuff_rate,off_line_yds,off_line_yds_total,off_second_lvl_yds,off_second_lvl_yds_total,off_open_field_yds,off_open_field_yds_total,off_pts_per_opp,off_field_pos_avg_start,off_field_pos_avg_predicted_points,off_havoc_total,off_havoc_front_seven,off_havoc_db,off_standard_downs_rate,off_standard_downs_ppa,off_standard_downs_success_rate,off_standard_downs_explosiveness,off_passing_downs_rate,off_passing_downs_ppa,off_passing_downs_success_rate,off_passing_downs_explosiveness,off_rushing_plays_rate,off_rushing_plays_ppa,off_rushing_plays_total_ppa,off_rushing_plays_success_rate,off_rushing_plays_explosiveness,off_passing_plays_rate,off_passing_plays_ppa,off_passing_plays_total_ppa,off_passing_plays_success_rate,off_passing_plays_explosiveness,def_plays,def_drives,def_ppa,def_total_ppa,def_success_rate,def_explosiveness,def_power_success,def_stuff_rate,def_line_yds,def_line_yds_total,def_second_lvl_yds,def_second_lvl_yds_total,def_open_field_yds,def_open_field_yds_total,def_pts_per_opp,def_field_pos_avg_start,def_field_pos_avg_predicted_points,def_havoc_total,def_havoc_front_seven,def_havoc_db,def_standard_downs_rate,def_standard_downs_ppa,def_standard_downs_success_rate,def_standard_downs_explosiveness,def_passing_downs_rate,def_passing_downs_ppa,def_passing_downs_total_ppa,def_passing_downs_success_rate,def_passing_downs_explosiveness,def_rushing_plays_rate,def_rushing_plays_ppa,def_rushing_plays_total_ppa,def_rushing_plays_success_rate,def_rushing_plays_explosiveness,def_passing_plays_rate,def_passing_plays_ppa,def_passing_plays_success_rate,def_passing_plays_explosiveness,logo,color,alt_color,Conf,Div,Net.RP,X2021.Off.Adjust,X2021.Def.Adj,RP.Offense,RP.Defense,O.Pass,O.Recv,OL.Starts,OL.Played,O.Rush,D.Tackles,D.PD,D.INT,D.Sacks,D.TFL,TARP.O,TARP.D
2020,Iowa State,Big 12,825,145,0.2631655476,217.1115768,0.4848484848,1.14849844,0.72,0.1954545455,3.048409091,1341,1.138636364,501,1.693181818,745,4.5125,69,1.447,0.136969697,0.07878787879,0.05818181818,0.7272727273,0.2384625515,0.5466666667,1.006719591,0.2727272727,0.3290402038,0.32,1.794379865,0.5333333333,0.1860682022,81.87000895,0.4840909091,0.9650352231,0.4666666667,0.3512767995,135.2415678,0.4857142857,1.357469912,753,138,0.1099614321,82.8009584,0.3930942895,1.287223722,0.7142857143,0.2442528736,2.623850575,913,0.9511494253,331,0.6522988506,227,2.731343284,71.7,-1.296,0.1826029216,0.1228419655,0.05976095618,0.6560424967,0.006966506887,0.4392712551,1.010310397,0.3439575033,0.3064073513,83.55629518,0.305019305,2.047859059,0.4621513944,-0.002170508005,-0.7553367858,0.3735632184,0.9112500599,0.5378486056,0.20631184,0.4098765432,1.581660928,http://a.espncdn.com/i/teamlogos/ncaa/500/66.png,#660015,#F1BE48,B12,,11,7,4,0.90,0.82,0.99,0.75,1.00,0.93,0.86,0.87,0.89,1.00,0.62,0.58,0.90,0.82
2020,Kansas,Big 12,635,127,-0.04016248909,-25.50318057,0.3149606299,1.102737082,0.4571428571,0.2907348243,2.344408946,734,0.8881789137,278,0.875399361,274,2.825,74.1,1.104,0.2377952756,0.1716535433,0.06614173228,0.6157480315,-0.1253773453,0.3708439898,0.8718401264,0.3842519685,0.09639082555,0.2254098361,1.71146542,0.4929133858,-0.01123041873,-3.515121063,0.3130990415,1.161395716,0.505511811,-0.0628726804,-20.18213041,0.3146417445,1.074619459,617,118,0.2821841087,174.1075951,0.4635332253,1.252549839,0.6862745098,0.1718309859,3.131830986,1112,1.326760563,471,2.042253521,725,4.039473684,63.5,-1.898,0.1474878444,0.08752025932,0.05996758509,0.7228525122,0.2653305185,0.5134529148,1.078660025,0.2771474878,0.3261414259,73.87925148,0.3333333333,1.951159792,0.5753646677,0.2823333622,100.2283436,0.4591549296,1.138289678,0.4246353323,0.2819818759,0.4694656489,1.403967776,http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,#0022B4,#e8000d,B12,,9.5,6.5,3,0.87,0.78,0.98,0.75,0.93,0.89,0.75,0.85,0.68,1.00,1.00,0.63,0.77,0.67
2020,Kansas State,Big 12,595,125,0.1428644189,85.00432926,0.3798319328,1.327344871,0.6818181818,0.2351190476,2.615178571,879,1.020833333,343,1.589285714,534,3.694915254,69.3,1.475,0.1831932773,0.1142857143,0.06890756303,0.6705882353,0.07428957055,0.4310776942,1.103146136,0.3294117647,0.2824632174,0.2755102041,2.041459359,0.5647058824,0.08458722003,28.42130593,0.3869047619,1.101323286,0.4352941176,0.2184672715,56.58302333,0.3706563707,1.633415767,724,126,0.2337765554,169.2542261,0.432320442,1.254778132,0.7741935484,0.2080924855,2.892774566,1001,1.132947977,392,1.817919075,629,3.917808219,67.6,-1.541,0.1685082873,0.1049723757,0.0635359116,0.6809392265,0.1600283846,0.4787018256,1.03986696,0.3190607735,0.3911698376,105.3852273,0.3333333333,1.913466918,0.4779005525,0.1845924821,63.86899882,0.4046242775,1.202273011,0.5220994475,0.2787968976,0.4576719577,1.297267825,http://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,#633194,#e7d2ad,B12,,8.5,7,1.5,0.96,0.70,0.97,0.94,1.00,0.99,0.81,0.70,0.69,0.57,0.84,0.73,0.76,0.70
2020,Kent State,Mid-American,324,49,0.472668853,153.1447084,0.5524691358,1.267042566,0.8695652174,0.1191709845,3.617098446,698,1.621761658,313,1.393782383,269,5.142857143,69.9,1.456,0.1203703704,0.08950617284,0.03086419753,0.7469135802,0.3237732648,0.5950413223,1.000423429,0.2530864198,0.9120924181,0.4268292683,2.363989875,0.5956790123,0.3671552614,70.86096545,0.5284974093,1.03966126,0.4043209877,0.628120175,82.28374292,0.5877862595,1.568248972,259,50,0.2742439524,71.02918366,0.4401544402,1.499399925,0.85,0.1962025316,3.209493671,507,1.430379747,226,2.841772152,449,4.72,65.7,-1.671,0.1776061776,0.111969112,0.06563706564,0.6718146718,0.2492176917,0.4827586207,1.35003465,0.3281853282,0.3254741801,15.25965943,0.3529411765,1.917622695,0.61003861,0.3529716724,55.76952424,0.4430379747,1.458326911,0.38996139,0.1510857369,0.4356435644,1.564743358,http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,#002445,#f0b510,MAC,E,4.5,7,-2.5,0.99,0.52,1.00,1.00,1.00,0.94,1.00,0.65,0.36,0.33,0.58,0.55,0.95,0.62
2020,Kentucky,SEC,669,123,0.1338944015,89.57535458,0.4379671151,0.9776794402,0.7540983607,0.1577669903,3.052912621,1258,1.101941748,454,1.713592233,706,3.333333333,72.3,1.259,0.1375186846,0.08819133034,0.04932735426,0.7234678625,0.1281379356,0.5185950413,0.8419350099,0.2765321375,0.1489545607,0.227027027,1.788914012,0.6158445441,0.2058488389,84.80972164,0.4878640777,0.9356234592,0.3826606876,0.02776596402,7.108086789,0.35546875,1.107057302,755,124,0.158131305,119.3891353,0.4741721854,1.027219388,0.6351351351,0.1815856777,3.05140665,1193,1.043478261,408,0.8721227621,341,3.567164179,71.6,-1.286,0.1390728477,0.08741721854,0.05165562914,0.7245033113,0.04548719009,0.5118829982,0.7617957942,0.2754966887,0.4543636649,72.15808479,0.375,1.980022031,0.5178807947,0.1207955256,47.2310505,0.4731457801,0.852087055,0.4821192053,0.1982364967,0.4752747253,1.214499628,http://a.espncdn.com/i/teamlogos/ncaa/500/96.png,#005DAA,#ffffff,SEC,E,5,2,3,0.61,0.77,0.32,0.95,0.45,0.66,0.52,0.80,0.81,0.75,0.60,0.67,0.61,0.77
2020,Liberty,FBS Independents,781,125,0.3302020536,257.8878039,0.4993597951,1.276649438,0.72,0.1877729258,3.260917031,1494,1.456331878,667,2.074235808,950,3.729411765,69.2,1.48,0.1626120359,0.1113956466,0.05121638924,0.7221510883,0.229632134,0.5425531915,1.039067257,0.2778489117,0.5915911536,0.3870967742,2.142127383,0.5864276569,0.3061985742,140.238947,0.5218340611,1.091066644,0.4122919334,0.3717122309,119.6913383,0.4658385093,1.59447223,661,130,0.1603640272,106.000622,0.41301059,1.219156792,0.6888888889,0.1809815951,3.15398773,1028,1.300613497,424,1.220858896,398,2.984615385,71.6,-1.254,0.1679273828,0.1089258699,0.05900151286,0.6535552194,0.113372285,0.4722222222,1.060745858,0.3464447806,0.2490122047,62.34074377,0.3013100437,1.687502162,0.4931921331,0.1339260068,43.65987823,0.4447852761,0.9447849322,0.5068078669,0.1860917724,0.3820895522,1.529968664,http://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,#071740,#a61f21,IND,,2,2,0,0.59,0.64,0.92,0.49,0.23,0.48,0.46,0.67,0.50,0.64,0.81,0.77,0.93,0.83
2020,Louisiana,Sun Belt,731,130,0.2572762079,188.068908,0.4733242134,1.190542525,0.66,0.1582733813,3.358273381,1400,1.32853717,554,1.762589928,735,3.766233766,68.4,1.536,0.1326949384,0.07523939808,0.05745554036,0.6990424077,0.1973277417,0.518590998,0.9767146134,0.3009575923,0.3965201452,0.3681818182,1.890102975,0.5704514364,0.2548609861,106.2770312,0.4988009592,1.010263499,0.4268125855,0.2752259836,85.87050687,0.4358974359,1.513761293,788,133,0.1212396364,95.53683348,0.4314720812,1.048221648,0.8235294118,0.1272321429,3.3421875,1497,1.078125,483,0.5915178571,265,3.844827586,72.6,-1.227,0.1446700508,0.07487309645,0.06979695431,0.7157360406,0.1126086866,0.4893617021,0.9579277407,0.2842639594,0.142971135,7.583108684,0.2857142857,1.437614126,0.5685279188,0.1963252786,87.9537248,0.4776785714,0.9052924937,0.4314720812,0.02230326083,0.3705882353,1.29097434,http://a.espncdn.com/i/teamlogos/ncaa/500/309.png,#ce2842,,SUN,W,11,6,5,0.84,0.91,1.00,0.89,0.74,0.79,0.20,0.96,0.97,1.00,1.00,0.54,0.93,0.91
2020,Louisiana Monroe,Sun Belt,628,121,0.03852980027,24.19671457,0.3710191083,1.073250677,0.5357142857,0.2162162162,2.477477477,550,0.8603603604,191,0.8873873874,197,3.041666667,73.4,1.142,0.1974522293,0.1130573248,0.08439490446,0.6337579618,-0.007206413696,0.432160804,0.9186116834,0.3662420382,0.1176733357,0.2652173913,1.509281936,0.3535031847,-0.0435480503,-9.667667166,0.3648648649,0.8666009894,0.6464968153,0.08340980723,33.86438173,0.3743842365,1.183373207,673,111,0.3499416464,235.510728,0.4918276374,1.304772644,0.7142857143,0.1554054054,3.286036036,1459,1.207207207,536,1.556306306,691,4.226666667,66.4,-1.678,0.1277860327,0.09361069837,0.03417533432,0.7013372957,0.2575039038,0.5360169492,1.048645904,0.2986627043,0.5670093803,113.6092325,0.3880597015,2.135542711,0.6597325409,0.2784151921,123.6163453,0.5045045045,1.09658082,0.338781575,0.4982861074,0.4649122807,1.773212182,http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,#231F20,#b18445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Louisiana Tech,Conference USA,700,125,0.0811909432,56.83366024,0.4,1.106399289,0.7333333333,0.2126984127,2.717142857,856,0.9206349206,290,0.4603174603,145,4.054545455,66.6,1.638,0.1842857143,0.1171428571,0.06714285714,0.6885714286,0.005235043897,0.4439834025,0.8877897506,0.3114285714,0.2491301334,0.3027522936,1.815224155,0.45,0.09209794955,29.01085411,0.4031746032,0.9522780055,0.55,0.07226702891,27.82280613,0.3974025974,1.234330027,696,124,0.2307387859,160.594195,0.4597701149,1.197041926,0.6901408451,0.1846153846,3.001282051,1171,1.053846154,411,1.776923077,693,3.927536232,66.7,-1.655,0.1278735632,0.08333333333,0.04454022989,0.7097701149,0.1976424485,0.504048583,1.076612669,0.2902298851,0.3116773535,75.69687099,0.3514851485,1.619392421,0.5603448276,0.2176854461,84.89732399,0.4717948718,1.054825165,0.4396551724,0.2473753954,0.4444444444,1.389452839,http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,#002d65,#d3313a,CUS,W,1,-1,2,0.50,0.71,0.31,0.64,0.44,0.70,0.41,0.67,0.73,0.67,0.88,0.75,0.50,0.71
2020,Louisville,ACC,726,130,0.2766208416,200.826731,0.4269972452,1.453677948,0.7179487179,0.2422680412,2.805670103,1089,1.391752577,540,2.337628866,907,3.75,73.2,1.183,0.194214876,0.150137741,0.04407713499,0.6487603306,0.1307651038,0.4564755839,1.150371468,0.3512396694,0.546024969,0.3725490196,2.140108404,0.5344352617,0.2632280165,102.1324704,0.4149484536,1.360744045,0.4641873278,0.2981049578,100.4613708,0.4391691395,1.576537047,697,125,0.1590561514,110.8621375,0.3974175036,1.31324304,0.6944444444,0.2086513995,2.902544529,1141,1.315521628,517,1.348600509,530,3.581081081,67.4,-1.597,0.175035868,0.1076040172,0.06743185079,0.6341463415,0.0493305979,0.4479638009,0.9936218075,0.3658536585,0.3492471108,65.61125714,0.3098039216,2.114319041,0.5638450502,0.1151421893,45.25088038,0.4096692112,1.079757949,0.4361549498,0.2158265038,0.3815789474,1.637304244,http://a.espncdn.com/i/teamlogos/ncaa/500/97.png,#ad000a,#cccccc,ACC,A,6.5,7,-0.5,0.98,0.61,0.99,0.96,1.00,0.99,1.00,0.60,0.56,0.80,0.62,0.62,0.77,0.61
2020,LSU,SEC,781,137,0.1678977596,131.1281503,0.443021767,1.135353711,0.6865671642,0.191740413,2.855457227,968,0.8377581121,284,0.604719764,205,3.217391304,71.8,1.253,0.1421254802,0.0742637644,0.06786171575,0.7042253521,0.0792679187,0.4745454545,0.9458577895,0.2957746479,0.3789211904,0.367965368,1.717217659,0.4340588988,0.03521699249,11.93856045,0.4483775811,0.7240707211,0.5659411012,0.2696597055,119.1895898,0.4389140271,1.457596054,667,137,0.2799358475,186.7172103,0.4887556222,1.232632064,0.619047619,0.1962025316,3.118987342,986,1.256329114,397,1.563291139,494,3.61971831,73.9,-1.157,0.1934032984,0.1109445277,0.08245877061,0.7256371814,0.215663419,0.5392561983,1.026934965,0.2743628186,0.4499241286,117.8023376,0.3551912568,2.058585032,0.4737631184,0.2180850401,68.91487267,0.5063291139,0.9684408441,0.5262368816,0.3356191955,0.4729344729,1.487274204,http://a.espncdn.com/i/teamlogos/ncaa/500/99.png,#22005c,#fdd023,SEC,W,9.5,6.5,3,0.85,0.77,1.00,0.57,1.00,1.00,0.88,0.78,0.79,0.80,0.67,0.76,0.85,0.77
2020,Marshall,Conference USA,668,113,0.1863545369,124.4848307,0.4565868263,1.143650012,0.8679245283,0.1375661376,3.461111111,1308,1.148148148,434,0.880952381,333,3.85,70.1,1.435,0.119760479,0.06137724551,0.05838323353,0.7155688623,0.1593288436,0.5,1.000013382,0.2844311377,0.2543454917,0.3473684211,1.663788717,0.5658682635,0.1985700292,75.05947104,0.4735449735,0.9155238076,0.4341317365,0.1704322746,49.42535963,0.4344827586,1.467734064,626,115,0.06555065831,41.0347121,0.3865814696,1.072407849,0.6888888889,0.1597444089,2.670607029,836,0.7092651757,222,0.447284345,140,2.36,73.1,-1.175,0.1581469649,0.1006389776,0.05750798722,0.6597444089,0.004605328195,0.4430992736,0.8226351317,0.3402555911,0.1837216505,44.13324612,0.2769953052,1.847126616,0.5,-0.009899469719,-3.098534022,0.3610223642,0.7868802312,0.5,0.1410007863,0.4121405751,1.322521189,http://a.espncdn.com/i/teamlogos/ncaa/500/276.png,#186329,#be854c,CUS,E,10,7,3,0.96,0.78,1.00,0.96,0.90,0.90,1.00,0.79,0.68,1.00,0.90,0.82,0.92,0.78
2020,Maryland,Big Ten,306,65,0.1604462806,49.09656186,0.3954248366,1.425635094,0.5625,0.1940298507,2.761940299,370,1.208955224,162,2.313432836,310,2.44,72.2,1.255,0.1895424837,0.1176470588,0.07189542484,0.6699346405,0.09426556984,0.4585365854,1.171831458,0.3300653595,0.2947734658,0.2673267327,2.309247751,0.4379084967,0.1234138206,16.53745196,0.3731343284,1.295089965,0.5588235294,0.2024590809,34.62050283,0.4093567251,1.5686963,398,66,0.2155894592,85.80460476,0.4145728643,1.262280396,0.75,0.1621621622,3.209459459,713,1.265765766,281,1.504504505,334,4.40625,73.9,-1.193,0.1658291457,0.1030150754,0.06281407035,0.6984924623,0.1245342911,0.4352517986,1.074572946,0.3015075377,0.426533932,33.63524166,0.3666666667,1.778475885,0.5577889447,0.2349971311,52.16936311,0.4504504505,1.105407042,0.4422110553,0.1911093276,0.3693181818,1.503624018,http://a.espncdn.com/i/teamlogos/ncaa/500/120.png,#D5002B,#ffcd00,B1G,E,10.5,5.5,5,0.80,0.96,1.00,0.95,0.48,0.55,0.31,0.90,1.00,1.00,0.96,1.00,0.80,0.96
2020,Memphis,American Athletic,809,138,0.2078388852,168.1416582,0.4289245983,1.315775598,0.6808510638,0.2264150943,2.647169811,982,1.04851752,389,1.161725067,431,3.723684211,72.2,1.278,0.1755253399,0.1100123609,0.06551297899,0.6650185414,0.07646717141,0.4609665428,1.048644062,0.3349814586,0.468643247,0.3653136531,1.984953586,0.4585908529,0.03840584448,14.2485683,0.409703504,0.9231965484,0.5414091471,0.3513540864,153.8930899,0.4452054795,1.621785933,826,139,0.2190289424,180.9179065,0.4249394673,1.308003706,0.7169811321,0.180156658,3.038642298,1164,1.075718016,412,0.8720626632,334,3.625,72.3,-1.226,0.1622276029,0.1004842615,0.0617433414,0.6791767554,0.1023447281,0.4563279857,1.008253988,0.3208232446,0.4660472226,129.6511985,0.358490566,2.115750315,0.4636803874,0.1338556345,51.266708,0.4125326371,1.01621385,0.5363196126,0.2926663622,0.4356659142,1.546878303,http://a.espncdn.com/i/teamlogos/ncaa/500/235.png,#002447,#231f20,AAC,W,6.5,2,4.5,0.59,0.83,0.16,0.93,0.55,0.72,0.93,0.85,0.90,1.00,0.73,0.57,0.59,0.83
2020,Miami,ACC,791,139,0.2513535038,198.8206215,0.4222503161,1.378940305,0.7777777778,0.2155844156,2.783376623,1072,1.127272727,434,1.581818182,609,4.271428571,72.2,1.264,0.203539823,0.1276864728,0.07585335019,0.6536030341,0.1615216885,0.4642166344,1.127383396,0.3463969659,0.4208536809,0.3430656934,2.021213265,0.4867256637,0.1550933138,59.71092581,0.4103896104,1.080099111,0.5132743363,0.3426347185,139.1096957,0.4334975369,1.647218195,793,139,0.1928596002,152.937663,0.4401008827,1.230093322,0.7272727273,0.2345360825,2.735824742,1062,1.340206186,520,1.819587629,706,3.794520548,72.1,-1.218,0.1967213115,0.1374527112,0.05926860025,0.6721311475,0.1538268667,0.5140712946,1.027804983,0.3278688525,0.2728767039,80.05403413,0.2884615385,1.969120053,0.4892812106,0.1878444043,72.88362885,0.4664948454,1.021768578,0.5107187894,0.1976642818,0.4148148148,1.454538432,http://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,#004325,#f0f0f0,ACC,C,12,7,5,0.96,0.90,0.89,0.99,1.00,1.00,1.00,0.89,0.95,1.00,0.85,0.81,0.95,0.90
2020,Miami (OH),Mid-American,111,22,0.1984855384,22.03189476,0.3423423423,1.631985538,0.8,0.2280701754,2.780701754,159,1.052631579,60,0.8596491228,49,3.4,71.1,1.329,0.2972972973,0.1711711712,0.1261261261,0.6126126126,0.1193757023,0.4117647059,1.214668384,0.3873873874,0.3235894652,0.2325581395,2.800473569,0.5135135135,0.01291715328,0.7362777371,0.298245614,1.161652909,0.4864864865,0.3943632782,21.29561702,0.3888888889,2.012730999,127,23,0.1538119546,19.53411823,0.3858267717,1.387278359,0.5833333333,0.2121212121,2.743939394,181,0.8484848485,56,0.7878787879,52,5,76.7,-0.906,0.2755905512,0.1653543307,0.1102362205,0.6456692913,-0.04851307169,0.3780487805,1.143436613,0.3543307087,0.5224931136,20.56123801,0.4,1.807228034,0.5196850394,-0.01556242095,-1.027119783,0.3181818182,0.9761052233,0.4803149606,0.3370694757,0.4590163934,1.695658211,http://a.espncdn.com/i/teamlogos/ncaa/500/193.png,#a4000c,#f0f0f0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Michigan,Big Ten,383,72,0.2216335884,84.88566435,0.4281984334,1.33377701,0.6060606061,0.2256097561,2.793902439,458,1.182926829,194,1.62195122,266,4.090909091,73,1.182,0.1566579634,0.07832898172,0.07832898172,0.6579634465,0.1207128561,0.4722222222,1.080229281,0.3420365535,0.4157711803,0.3435114504,2.004269895,0.4281984334,0.09350279606,15.33445855,0.4390243902,1.014725421,0.5718015666,0.3175854146,69.5512058,0.4200913242,1.583469558,464,76,0.2261817855,104.9483485,0.4310344828,1.231069318,0.9333333333,0.144,3.0032,751,0.916,229,0.988,247,4.363636364,71.3,-1.274,0.09698275862,0.04956896552,0.0474137931,0.6982758621,0.1465689742,0.4660493827,1.012057834,0.3017241379,0.4104285774,73.94726044,0.35,1.905982258,0.5387931034,0.1240043521,31.00108802,0.428,0.8904070739,0.4612068966,0.345547946,0.4345794393,1.62301405,http://a.espncdn.com/i/teamlogos/ncaa/500/130.png,#00274c,#ffcb05,B1G,E,10,5,5,0.78,0.85,0.65,0.83,0.89,0.85,0.84,0.83,1.00,1.00,0.56,0.64,0.78,0.70
2020,Michigan State,Big Ten,477,98,0.01035398146,4.938849156,0.3375262055,1.204933698,0.65,0.2352941176,2.298190045,508,0.6742081448,149,0.5248868778,116,2.487179487,74.3,1.118,0.2075471698,0.1320754717,0.07547169811,0.6352201258,-0.009288533976,0.3828382838,1.172242598,0.3647798742,0.04455905144,0.2586206897,1.289204086,0.463312369,-0.1224169381,-27.05414332,0.2760180995,0.9108389297,0.534591195,0.1514366299,38.61634063,0.3882352941,1.465217159,522,96,0.1265046338,66.03541882,0.4042145594,1.191352322,0.6666666667,0.2424242424,2.557954545,675,0.8333333333,220,1.318181818,348,3.714285714,66.1,-1.708,0.1551724138,0.09770114943,0.05747126437,0.6743295019,-0.009413640254,0.4261363636,0.9469103553,0.3256704981,0.4079354129,62.28214813,0.3588235294,1.792439124,0.5057471264,0.02537858911,6.699947525,0.3825757576,1.006975725,0.4923371648,0.2423429888,0.4241245136,1.400160262,http://a.espncdn.com/i/teamlogos/ncaa/500/127.png,#18453B,#ffffff,B1G,E,3.5,3.5,0,0.70,0.64,0.35,0.92,0.86,0.86,0.66,0.63,0.68,1.00,0.50,0.50,0.77,0.64
2020,Middle Tennessee,Conference USA,631,109,0.1553833298,98.04688108,0.4247226624,1.147109284,0.6857142857,0.1839464883,2.669899666,798,0.9899665552,296,1.157190635,346,3.576923077,71.4,1.265,0.1679873217,0.1109350238,0.05705229794,0.6719492868,0.03063771893,0.4551886792,0.9109387585,0.3280507132,0.4109009094,0.3623188406,1.754854769,0.4738510301,0.06085199173,18.19474553,0.4046822742,1.005026888,0.5245641838,0.2463309209,81.53553483,0.4410876133,1.284249547,662,112,0.2541809387,168.2677814,0.4622356495,1.228319597,0.8510638298,0.1397260274,3.276712329,1196,1.153424658,421,1.64109589,599,4.542372881,69.9,-1.466,0.1374622356,0.08761329305,0.0498489426,0.7099697885,0.1937234471,0.4978723404,1.007313474,0.2900302115,0.4021758401,79.43964956,0.375,1.946589498,0.5513595166,0.2433647448,88.82813185,0.4739726027,1.030686095,0.4486404834,0.2674735675,0.4478114478,1.485391747,http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,#0079C2,#c3c5c8,CUS,E,9.5,4.5,5,0.75,0.93,0.53,0.97,0.75,0.88,0.39,0.95,0.92,1.00,1.00,0.85,0.75,0.93
2020,Minnesota,Big Ten,477,79,0.2311709364,110.2685366,0.4549266247,1.171752118,0.7073170732,0.1690140845,3.03943662,863,1.102112676,313,1.51056338,429,3.914893617,73.6,1.165,0.1551362683,0.09224318658,0.06289308176,0.7253668763,0.1103108903,0.4653179191,0.9058222759,0.2746331237,0.5503890732,0.427480916,1.936300412,0.5953878407,0.1871536642,53.15164062,0.4507042254,0.9681727982,0.4046121593,0.2959424664,57.11689602,0.4611398964,1.464540352,414,76,0.3303431242,136.7620534,0.5048309179,1.190487269,0.8378378378,0.1428571429,3.194009217,693,1.400921659,304,2.506912442,544,3.622222222,72,-1.302,0.1183574879,0.0652173913,0.05314009662,0.731884058,0.364561046,0.5808580858,1.062083553,0.268115942,0.2369374459,60.92732401,0.2972972973,1.875307084,0.5241545894,0.3494687992,75.83472943,0.5207373272,1.097939394,0.4758454106,0.3092757564,0.4873096447,1.299423829,http://a.espncdn.com/i/teamlogos/ncaa/500/135.png,#7F011B,#FFCC33,B1G,W,6,4,2,0.72,0.71,0.99,0.56,0.51,0.59,1.00,0.81,0.47,0.80,0.94,0.84,0.72,0.87
2020,Mississippi State,SEC,756,136,0.05288556899,39.98149016,0.4206349206,1.003312239,0.7142857143,0.156626506,2.974698795,494,1.054216867,175,0.5240963855,87,2.896551724,72.4,1.251,0.1984126984,0.0873015873,0.1111111111,0.6957671958,-0.03288217944,0.4733840304,0.7499382522,0.3042328042,0.2490326806,0.3,1.917661844,0.2195767196,0.09659604182,16.03494294,0.4638554217,0.8336798821,0.7804232804,0.04058736816,23.94654722,0.4084745763,1.057510129,773,137,0.1250214886,96.64161066,0.425614489,1.108485798,0.6363636364,0.1939058172,2.85401662,1030,1.072022161,387,0.8753462604,316,3.175675676,69,-1.483,0.1617076326,0.09443725744,0.06727037516,0.702457956,0.0323357085,0.4659300184,0.8737999204,0.297542044,0.3438405258,72.52570549,0.3304347826,1.889742732,0.4670116429,0.07329185323,26.45835902,0.4293628809,0.8438951819,0.531694696,0.1764615705,0.4209245742,1.365494382,http://a.espncdn.com/i/teamlogos/ncaa/500/344.png,#762123,#FFFFFF,SEC,W,8.5,3.5,5,0.69,0.85,0.71,0.70,0.74,0.61,0.61,0.95,0.78,0.95,0.82,0.73,0.69,0.85
2020,Missouri,SEC,698,115,0.1911791454,133.4430435,0.446991404,1.188796694,0.675,0.2024169184,2.634441088,872,0.9395770393,311,1.003021148,332,3.596774194,72.7,1.192,0.1446991404,0.1045845272,0.04011461318,0.7005730659,0.1024157726,0.4867075665,0.9762254134,0.2994269341,0.3988599552,0.3540669856,1.872471892,0.4742120344,0.045030083,14.90495747,0.4259818731,0.886604147,0.5257879656,0.3229920599,118.538086,0.4659400545,1.437973004,666,113,0.2723152424,181.3619514,0.4654654655,1.253868131,0.7540983607,0.185840708,3.19380531,1083,1.250737463,424,1.147492625,389,4.912280702,71.9,-1.245,0.1576576577,0.09309309309,0.06456456456,0.7027027027,0.2062194988,0.5128205128,1.067704091,0.2972972973,0.4285415453,110.3156551,0.3535353535,1.892144838,0.509009009,0.2095760953,71.04629629,0.5162241888,0.9163042081,0.490990991,0.3373567436,0.4128440367,1.691450994,http://a.espncdn.com/i/teamlogos/ncaa/500/142.png,#000000,#F1B82D,SEC,E,6.5,5,1.5,0.79,0.69,0.99,0.79,0.59,0.78,0.29,0.68,0.63,0.75,0.89,0.75,0.79,0.69
