,season,team,conference,off_plays,off_drives,off_total_ppa,successful_plays,off_success_rate,off_line_yds_total,off_second_lvl_yds_total,off_open_field_yds_total,off_havoc_plays,off_havoc_total,off_standard_downs,off_standard_downs_rate,off_standard_down_ppa_total,off_standard_down_success,off_standard_downs_success_rate,off_standard_downs_explosiveness,off_passing_downs,off_passing_downs_rate,off_passing_down_ppa,off_passing_down_successes,off_passing_downs_success_rate,off_passing_downs_explosiveness,off_rushing_plays,off_rushing_plays_rate,off_rushing_plays_total_ppa,successful_rushes,off_rushing_plays_success_rate,off_rushing_plays_explosiveness,off_passing_plays,off_passing_plays_rate,off_passing_plays_total_ppa,successful_passes,off_passing_plays_success_rate,off_passing_plays_explosiveness,def_plays,def_drives,def_total_ppa,def_successful_def_downs,def_success_rate,def_explosiveness,def_line_yds_total,def_second_lvl_yds_total,def_open_field_yds_total,def_havoc_plays,def_havoc_total,def_standard_downs,def_standard_downs_rate,def_standard_down_ppa_total,def_standard_down_successful_plays,def_standard_downs_success_rate,def_standard_downs_explosiveness,def_passing_downs,def_passing_downs_rate,def_passing_downs_total_ppa,def_passing_down_successes,def_passing_downs_success_rate,def_passing_downs_explosiveness,Def_rushing_plays,def_rushing_plays_rate,def_rushing_plays_total_ppa,def_successful_rushes,def_rushing_plays_success_rate,def_rushing_plays_explosiveness,def_passing_plays,def_passing_plays_rate,def_passing_plays_ppa,def_passing_successes,def_passing_plays_success_rate,def_passing_plays_explosiveness
1,2020,Air Force,Mountain West,5468,979,757.2571688,2170,0.3968544257,9303,3295,4249,904.5,0.1654169715,3688,0.6744696416,319.4070895,1668,0.4522776573,11.28496715,1780,0.3255303584,437.8500792,502,0.2820224719,21.15427559,3270,0.598024872,439.2000683,1361,0.4162079511,11.56574036,2196,0.4016093636,322.0585838,807,0.3674863388,17.15231306,5449,990,890.8959389,2263,0.4153055607,13.45646833,8168,3085,4121,895,0.1642503212,3695,0.6781060745,342.4635657,1731,0.4684709066,10.9575911,1754,0.3218939255,549.3475362,532,0.3033067275,21.57701418,2870,0.5267021472,347.5582062,1178,0.4104529617,11.51478982,2576,0.4727472931,225.2755982,1082,0.4200310559,15.73912277
2,2020,Akron,Mid-American,4597,802,1168.104417,2118,0.4607352621,8187,3180,3717,700.5,0.1523819883,3220,0.7004568197,593.0975726,1642,0.5099378882,11.50483064,1377,0.2995431803,575.0068447,476,0.3456790123,22.77501829,2557,0.5562323254,501.3202284,1179,0.4610872116,11.05206106,2039,0.4435501414,669.7308657,938,0.4600294262,17.66336727,4547,809,940.4442564,2018,0.4438091049,13.66624462,7148,2725,3117,787.5,0.173191115,3162,0.6954035628,471.1930908,1560,0.4933586338,11.64530825,1385,0.3045964372,566.3979365,458,0.3306859206,20.21810861,2357,0.5183637563,374.0463199,1039,0.4408145948,11.14783522,2190,0.4816362437,183.8740908,979,0.4470319635,16.47974615
3,2020,Alabama,SEC,7341,1265,1561.429138,3338,0.4547064433,10502,3912,3816,1182,0.1610134859,5121,0.6975888843,737.5056979,2549,0.4977543449,9.859444182,2220,0.3024111157,823.9234399,789,0.3554054054,18.03390844,3451,0.4700994415,529.3923266,1568,0.4543610548,9.271151872,3888,0.5296281161,1035.993035,1768,0.4547325103,14.13799919,7400,1255,1595.952986,3414,0.4613513514,11.72672755,11061,4191,4450,1193,0.1612162162,5225,0.7060810811,760.96907,2652,0.5075598086,9.687192212,2175,0.2939189189,996.6091062,762,0.3503448276,18.78691053,3655,0.4939189189,604.0287875,1719,0.4703146375,9.153898303,3743,0.5058108108,529.284747,1693,0.4523109805,14.34577071
4,2020,Appalachian State,Sun Belt,8130,1444,1603.298871,3530,0.4341943419,12774,4617,5407,1356.5,0.1668511685,5623,0.6916359164,773.9357109,2691,0.4785701583,11.2408647,2507,0.3083640836,829.3631597,839,0.3346629438,20.14387957,4279,0.5263222632,603.4373378,1855,0.4335125029,10.63832655,3848,0.4733087331,1005.655013,1672,0.4345114345,16.25478858,8124,1442,1423.853948,3512,0.4322993599,13.32347083,12170,4567,5318,1360,0.1674052191,5598,0.6890694239,670.7153702,2695,0.4814219364,11.29538994,2526,0.3109305761,864.1021407,817,0.3234362629,19.95120048,4220,0.5194485475,564.8040785,1816,0.4303317536,11.14293441,3901,0.4801821763,440.0683617,1693,0.4339912843,15.7323363
5,2020,Arizona,Pac-12,4574,819,1052.647982,2086,0.4560559685,6930,2860,4053,722,0.1578487101,3198,0.6991692173,553.9612145,1615,0.505003127,11.23285161,1376,0.3008307827,498.6867676,471,0.3422965116,20.27043109,2427,0.5306077831,378.7610115,1097,0.4519983519,11.26711844,2146,0.4691735899,675.5320008,988,0.4603914259,15.7210875,4587,828,660.9724517,1925,0.4196642686,12.90395947,6156,2347,2679,791.5,0.1725528668,3102,0.6762589928,255.0968608,1466,0.4725983237,10.90437324,1485,0.3237410072,452.9988138,459,0.3090909091,19.42641047,2184,0.4761281884,209.6186682,924,0.4230769231,11.18960882,2402,0.5236538042,214.9252641,1000,0.4163197336,14.63050228
6,2020,Arizona State,Pac-12,4752,821,1088.819187,2180,0.4587542088,6998,2849,3555,738.5,0.1554082492,3303,0.6950757576,547.881704,1673,0.506509234,11.024265,1449,0.3049242424,540.9374834,507,0.3498964803,19.31873709,2363,0.4972643098,420.7177069,1091,0.4617012273,11.28822852,2388,0.5025252525,669.7465107,1088,0.4556113903,14.8307778,4589,822,964.4855862,2029,0.442144258,13.49429975,7081,2781,3739,711.5,0.155044672,3171,0.6910002179,454.835457,1560,0.4919583728,11.35189245,1418,0.3089997821,572.1819184,469,0.3307475317,20.73827138,2336,0.5090433646,392.3036679,1066,0.4563356164,11.4340543,2253,0.4909566354,328.3111061,963,0.4274300932,15.87552891
7,2020,Arkansas,SEC,7846,1357,1804.011732,3629,0.462528677,12285,4458,4939,1153.5,0.1470175886,5607,0.7146316594,880.6737531,2832,0.505082932,10.76202172,2239,0.2853683406,923.3379785,797,0.3559624833,21.06447976,3966,0.5054804996,667.2195867,1869,0.4712556732,10.00207073,3880,0.4945195004,1136.792145,1760,0.4536082474,16.24890288,7654,1357,1323.434014,3332,0.4353279331,12.86583718,10359,3877,3781,1335,0.1744186047,5284,0.6903579828,575.2094891,2547,0.4820211961,10.70718268,2370,0.3096420172,893.4730199,785,0.3312236287,19.89288903,3615,0.4723020643,445.4227096,1583,0.4378976487,10.18384142,4034,0.5270446825,541.2725496,1744,0.4323252355,15.46405527
8,2020,Arkansas State,Sun Belt,7806,1381,1520.568069,3405,0.4362029208,12797,4822,5855,1269,0.162567256,5388,0.6902382782,669.2904664,2596,0.4818114328,10.95809545,2418,0.3097617218,851.2776028,809,0.3345740281,20.34029218,4287,0.5491929285,651.6260493,1892,0.4413342664,10.85837754,3516,0.4504227517,874.9318866,1510,0.4294653015,16.10969077,7949,1377,1391.758016,3435,0.4321298277,12.94227023,12492,4616,4897,1307.5,0.1644860989,5458,0.6866272487,613.8187497,2616,0.4792964456,10.83567596,2491,0.3133727513,762.45805,819,0.328783621,19.69061897,4150,0.5220782488,636.7816937,1827,0.4402409639,10.94008717,3795,0.4774185432,333.2633897,1604,0.4226613966,15.36628143
9,2020,Army,FBS Independents,4684,818,883.519578,2055,0.4387275833,7960,2960,3223,780,0.1665243382,3266,0.6972672929,355.9642684,1584,0.4849969382,8.879069561,1418,0.3027327071,527.5553096,471,0.332157969,17.87395931,2645,0.5646883006,406.9574375,1195,0.4517958412,8.886448806,2038,0.4350982067,478.6046219,859,0.4214916585,13.7677517,4551,827,710.8766191,1954,0.4293561855,10.89398482,6580,2584,3152,830,0.1823774995,3101,0.6813887058,312.5095385,1482,0.4779103515,9.14438915,1450,0.3186112942,458.4811495,472,0.3255172414,16.06442876,2314,0.5084596792,252.3954696,1000,0.4321521175,8.640416124,2237,0.4915403208,177.937224,954,0.4264640143,13.08051068
10,2020,Auburn,SEC,7651,1331,1675.502895,3502,0.4577179454,11424,4184,4451,1220.5,0.1595216312,5419,0.7082734283,759.3315767,2683,0.4951097989,10.88039907,2232,0.2917265717,916.1713187,819,0.3669354839,19.96037025,3762,0.4917004313,631.504411,1738,0.4619883041,10.65855996,3888,0.5081688668,1046.338418,1763,0.4534465021,15.46903453,7468,1328,1442.673021,3320,0.4445634708,13.19723334,10769,3932,4363,1238.5,0.1658409213,5207,0.697241564,654.4426703,2560,0.4916458613,10.90689005,2261,0.302758436,911.8267894,760,0.3361344538,21.11906617,3591,0.4808516336,537.8710723,1620,0.4511278195,10.45622064,3874,0.5187466524,458.959035,1697,0.4380485287,15.95034308
11,2020,Ball State,Mid-American,4938,871,1041.647709,2170,0.4394491697,8987,3233,3983,769.5,0.1558323208,3462,0.7010935601,522.930309,1681,0.4855574812,11.48519136,1476,0.2989064399,518.7174,489,0.331300813,21.45818852,2965,0.6004455245,520.7567048,1310,0.4418212479,11.59485383,1971,0.3991494532,524.2860966,858,0.4353120244,16.65690708,4680,875,810.8216206,2001,0.4275641026,13.58648531,7168,2673,3021,787,0.1681623932,3204,0.6846153846,324.1358024,1543,0.4815855181,11.00035016,1476,0.3153846154,542.134671,458,0.310298103,21.75215956,2490,0.5320512821,274.0018874,1055,0.4236947791,10.8778744,2187,0.4673076923,198.4310203,943,0.4311842707,16.62590403
12,2020,Baylor,Big 12,8093,1515,1643.429539,3510,0.4337081428,11590,4659,6483,1398,0.1727418757,5555,0.6863956506,829.3222072,2693,0.4847884788,11.5529317,2538,0.3136043494,814.1073321,817,0.3219070134,20.45575917,4088,0.5051278883,622.4573635,1754,0.4290606654,11.87425891,4000,0.4942542938,1030.228693,1751,0.43775,15.62413617,8135,1507,1282.499526,3343,0.4109403811,13.36522301,11231,4163,5300,1408,0.173079287,5522,0.6787953288,576.9843439,2568,0.4650488953,11.08922844,2613,0.3212046712,894.5986014,775,0.2965939533,20.77329733,4071,0.5004302397,395.351513,1647,0.404568902,11.11665609,4060,0.4990780578,428.5328258,1692,0.4167487685,15.64332527
13,2020,Boise State,Mountain West,6532,1155,1395.098978,2815,0.430955297,10137,3829,5063,1000,0.1530924679,4500,0.6889161053,637.9013763,2160,0.48,12.48117825,2032,0.3110838947,757.1976016,655,0.3223425197,23.78060148,3504,0.5364360073,542.2140585,1515,0.4323630137,12.60828671,3026,0.4632578077,856.6548055,1298,0.4289491077,18.39363778,6330,1148,1004.984274,2616,0.4132701422,14.61763524,9045,3306,3927,1058.5,0.1672195893,4292,0.6780410742,349.0977266,1976,0.4603914259,11.94182863,2038,0.3219589258,716.8917062,640,0.314033366,22.86580008,3220,0.5086887836,291.0991568,1333,0.4139751553,11.9395406,3106,0.4906793049,345.5976577,1279,0.4117836446,17.58764392
14,2020,Boston College,ACC,7253,1335,1329.761088,3079,0.4245139942,10488,4320,5226,1278,0.1762029505,4890,0.6742037777,538.1197884,2330,0.4764826176,11.07272717,2363,0.3257962223,791.6412997,749,0.3169699534,21.19464984,3662,0.5048945264,514.5357713,1585,0.4328235937,11.11906134,3588,0.4946918516,821.1709486,1491,0.4155518395,16.10771943,7493,1330,1620.430823,3301,0.4405445082,13.96360404,11605,4833,5821,1294,0.1726945149,5120,0.6833044175,699.6552784,2508,0.48984375,11.42981528,2373,0.3166955825,972.7312995,793,0.3341761483,21.93329919,3947,0.5267583078,653.7778553,1769,0.4481884976,11.42838994,3543,0.4728413186,506.8544915,1529,0.4315551792,17.1575936
15,2020,Bowling Green,Mid-American,4628,808,942.6785748,2028,0.4382022472,7373,2862,3191,781,0.1687554019,3174,0.6858254105,398.2996955,1537,0.4842470069,11.50453804,1454,0.3141745895,544.3788793,491,0.3376891334,21.605009,2478,0.5354364736,394.6866057,1075,0.4338175948,11.63604939,2148,0.4641313742,551.3870616,951,0.4427374302,16.4821353,4519,802,1044.161183,2099,0.4644832928,13.3708425,7597,2873,3468,658,0.1456074353,3205,0.7092277052,630.3140702,1663,0.5188767551,11.46282395,1314,0.2907722948,597.539971,436,0.3318112633,20.23424804,2472,0.5470236778,448.2274395,1137,0.4599514563,11.15730046,2046,0.4527550343,306.4022718,961,0.4696969697,15.94056544
16,2020,Buffalo,Mid-American,3988,697,917.9042187,1845,0.4626379137,7128,2816,2870,651,0.1632397192,2850,0.7146439318,467.8867276,1458,0.5115789474,10.24079565,1138,0.2853560682,450.0174911,387,0.3400702988,20.0507534,2264,0.5677031093,423.1827263,1056,0.4664310954,10.37644657,1723,0.4320461384,496.5103573,788,0.4573418456,14.98471186,3940,694,879.6928556,1771,0.4494923858,12.72480649,6521,2629,3455,675.5,0.1714467005,2754,0.6989847716,414.7806754,1355,0.4920116195,10.7790264,1186,0.3010152284,445.236376,416,0.3507588533,18.81674026,2134,0.5416243655,436.0627071,956,0.4479850047,10.88522908,1805,0.4581218274,215.2037928,814,0.4509695291,14.91258229
17,2020,BYU,FBS Independents,5218,954,766.9250874,2201,0.4218091223,7802,2975,3758,888,0.1701801456,3582,0.6864699118,409.7209163,1723,0.4810161921,11.16695939,1636,0.3135300882,357.2041712,478,0.2921760391,19.51534338,2674,0.51245688,388.4453304,1165,0.4356768886,11.15151015,2543,0.4873514757,380.2121727,1035,0.4069996068,15.03263488,5309,966,1021.841827,2265,0.4266340177,13.52806426,7679,3110,3942,890.5,0.1677340365,3590,0.6762102091,464.7563244,1725,0.4805013928,11.55183117,1719,0.3237897909,656.8018616,540,0.3141361257,20.15031924,2733,0.5147862121,370.5725627,1161,0.4248079034,11.42388508,2573,0.4846487097,297.4735383,1101,0.4279051691,15.85671028
18,2020,California,Pac-12,4891,870,1072.080408,2195,0.4487834799,7056,2849,3855,781,0.1596810468,3415,0.6982212227,537.5396764,1700,0.4978038067,11.12748963,1476,0.3017787773,534.5407316,495,0.3353658537,19.93868374,2417,0.4941729708,416.9078505,1108,0.4584195283,11.14021658,2471,0.5052136577,660.5731454,1084,0.43868879,15.26397221,4888,874,978.7981647,2128,0.4353518822,13.54916855,7219,2783,3932,771,0.1577332242,3370,0.6894435352,457.2675219,1647,0.4887240356,11.21563556,1518,0.3105564648,600.9825773,481,0.3168642951,21.37170156,2478,0.5069558101,377.8155874,1104,0.4455205811,11.34547726,2410,0.4930441899,281.4704191,1024,0.4248962656,16.01034843
19,2020,Central Michigan,Mid-American,4621,802,1014.112544,2090,0.4522830556,6951,2568,2507,760,0.1644665657,3239,0.7009305345,423.2590852,1598,0.4933621488,11.41709153,1382,0.2990694655,590.8534585,492,0.3560057887,21.96259676,2343,0.5070331097,291.1657187,1046,0.4464361929,10.88356658,2276,0.4925340835,726.3419176,1042,0.4578207381,17.01025598,4444,809,1006.221311,2046,0.4603960396,13.40500066,6882,2716,3419,775.5,0.1745049505,3145,0.7076957696,521.0404096,1610,0.5119236884,11.34567062,1299,0.2923042304,612.7003517,436,0.3356428022,20.47792294,2307,0.5191269127,395.127187,1077,0.466840052,11.07261221,2136,0.4806480648,230.2054714,968,0.4531835206,15.94895262
20,2020,Charlotte,Conference USA,5907,1061,731.1057897,2404,0.4069747757,8864,3138,3670,1053,0.1782630777,3998,0.676824107,209.3770715,1797,0.4494747374,9.932304354,1909,0.323175893,521.7287182,607,0.3179675223,18.15385473,3089,0.5229388861,375.4439909,1296,0.4195532535,9.991488718,2817,0.4768918233,357.345198,1107,0.392971246,14.52714886,5992,1072,1111.814842,2592,0.432576769,11.91849187,9851,3626,4842,982,0.1638851802,4143,0.6914218959,516.9509487,1974,0.4764663287,9.874876889,1849,0.3085781041,576.9080901,618,0.3342347215,18.35752247,3236,0.5400534045,536.8165339,1423,0.4397404203,9.911956347,2755,0.4597797063,238.7100008,1168,0.4239564428,14.34860132
21,2020,Cincinnati,American Athletic,6863,1223,1225.368175,2910,0.4240128224,10769,3990,4697,1155,0.1682937491,4651,0.6776919714,525.9911503,2207,0.4745216083,11.04949276,2212,0.3223080286,699.3770252,703,0.3178119349,21.7082315,3659,0.5331487688,475.5606962,1564,0.427439191,10.80343257,3200,0.4662683957,757.3351296,1342,0.419375,17.10809976,6697,1218,1239.857081,2854,0.4261609676,13.71366845,10234,3943,4617,1203.5,0.1797073316,4518,0.6746304315,491.7542911,2152,0.4763169544,11.16240815,2179,0.3253695685,836.0072667,702,0.3221661313,21.43279407,3555,0.5308347021,418.2219017,1489,0.4188466948,11.05030391,3137,0.4684186949,378.6946439,1360,0.4335352247,16.81532176
22,2020,Clemson,ACC,7023,1276,1207.661523,2937,0.4181973516,9757,4030,4768,1326,0.1888082016,4687,0.6673786131,391.4813258,2194,0.4681032643,9.969129769,2336,0.3326213869,816.1801968,743,0.3180650685,19.85270286,3477,0.4950875694,492.8437643,1517,0.4362956572,10.04978045,3542,0.5043428734,727.4662798,1416,0.3997741389,15.01697309,7293,1280,1458.055865,3207,0.4397367339,12.1841624,10752,4317,5041,1232,0.1689291101,5003,0.6860002742,620.3037093,2449,0.4895062962,9.986132529,2290,0.3139997258,944.3776139,758,0.3310043668,19.21337498,3744,0.513368984,522.0965156,1665,0.4447115385,9.827898799,3545,0.4860825449,469.7236539,1538,0.4338504937,14.81554016
23,2020,Coastal Carolina,Sun Belt,7487,1362,1201.881999,3103,0.4144517163,11307,4146,5285,1283.5,0.1714304795,5064,0.6763723788,518.6078549,2357,0.4654423381,11.16849899,2423,0.3236276212,683.2741444,746,0.3078827899,19.77513975,3902,0.521170028,504.7984668,1616,0.4141465915,11.23020548,3583,0.4785628423,700.6043113,1485,0.4144571588,15.33311236,7684,1349,1546.790469,3365,0.4379229568,13.67204037,12063,4539,5704,1241.5,0.1615694951,5320,0.6923477356,746.5495365,2579,0.4847744361,11.46327449,2364,0.3076522644,918.5903111,786,0.3324873096,20.93875028,4095,0.5329255596,637.331059,1787,0.4363858364,11.38215954,3584,0.4664237376,562.8968439,1573,0.4388950893,16.45626362
24,2020,Colorado,Pac-12,4566,786,1035.078199,2110,0.4621112571,7252,2959,3778,709,0.1552781428,3207,0.7023653088,541.9050914,1637,0.5104458996,10.86143541,1359,0.2976346912,493.1731072,473,0.3480500368,20.11103191,2399,0.5254051686,432.5537807,1146,0.4776990413,10.67877138,2166,0.4743758213,604.1694482,963,0.444598338,15.57957296,4466,785,884.1890507,2029,0.4543215405,12.58963543,6669,2575,3324,690,0.1545006717,3135,0.7019704433,499.8269708,1605,0.5119617225,10.84020817,1331,0.2980295567,528.5540965,424,0.3185574756,19.55919077,2247,0.5031347962,359.6224383,1048,0.466399644,10.61420634,2217,0.4964173757,331.775949,979,0.4415877312,14.8014411
25,2020,Colorado State,Mountain West,5383,961,990.6994695,2292,0.4257848783,8017,3037,3552,844,0.1567898941,3705,0.6882779119,424.3573926,1764,0.4761133603,11.09305654,1678,0.3117220881,566.3420769,528,0.3146603099,20.67859362,2765,0.5136540962,397.5196246,1209,0.4372513562,10.97114769,2616,0.4859743637,597.6039367,1081,0.4132262997,15.97442453,5436,973,984.6925016,2335,0.4295437822,13.20473235,8134,2906,3457,840,0.1545253863,3753,0.690397351,442.2008144,1799,0.4793498535,10.9632627,1683,0.309602649,631.4468944,536,0.3184789067,20.79846253,2759,0.5075423105,361.9505932,1188,0.4305907938,10.86384983,2675,0.4920897719,329.4292474,1145,0.4280373832,15.81542732
26,2020,Duke,ACC,7720,1384,1565.373343,3303,0.4278497409,11517,4807,6055,1389,0.1799222798,5245,0.6794041451,706.4897514,2507,0.4779790276,11.52994614,2475,0.3205958549,858.8835915,796,0.3216161616,21.66637933,4034,0.5225388601,629.4414333,1732,0.4293505206,11.80456334,3681,0.4768134715,949.8500359,1566,0.4254278729,16.50542578,7602,1375,1457.056258,3265,0.4294922389,13.79718353,11101,4590,5819,1333,0.1753485925,5169,0.679952644,648.4103089,2480,0.4797833237,11.36602692,2433,0.320047356,839.4870246,785,0.3226469379,21.43651958,3814,0.5017100763,617.5692331,1695,0.444415312,11.23502594,3788,0.4982899237,396.2166841,1570,0.4144667371,16.49420336
27,2020,East Carolina,American Athletic,7577,1328,1498.856283,3301,0.4356605517,12489,4696,5820,1252,0.1652369011,5183,0.6840438168,678.37375,2511,0.4844684546,11.18957215,2394,0.3159561832,820.4825333,790,0.3299916458,20.79908034,4126,0.544542695,686.008042,1812,0.4391662627,11.16806217,3448,0.4550613699,818.464655,1486,0.430974478,16.58141325,7525,1328,1377.467358,3199,0.4251162791,13.64072833,11632,4237,4590,1265.5,0.1681727575,5103,0.6781395349,538.1696921,2432,0.4765824025,10.87913198,2422,0.3218604651,871.3150783,767,0.3166804294,22.5071455,4000,0.5315614618,514.1504669,1725,0.43125,10.74170934,3521,0.4679069767,409.90317,1470,0.4174950298,17.21755729
28,2020,Eastern Michigan,Mid-American,4318,801,719.3488094,1854,0.429365447,6752,2598,2712,773,0.1790180639,2986,0.6915238536,341.2695598,1438,0.48158071,11.33311099,1332,0.3084761464,378.0792496,416,0.3123123123,21.55831016,2276,0.5270958777,281.9968302,998,0.4384885764,10.97125659,2041,0.4726725336,439.1408441,855,0.4189122979,16.89693673,4448,803,940.8480091,1988,0.446942446,13.73372943,6791,2634,3434,745.5,0.1676034173,3088,0.6942446043,391.7747451,1516,0.4909326425,11.32380018,1360,0.3057553957,624.1286864,472,0.3470588235,20.76797874,2338,0.5256294964,320.1144152,1027,0.4392643285,10.92939696,2108,0.4739208633,322.107009,959,0.4549335863,16.69267467
29,2020,Florida,SEC,7304,1269,1340.951196,3231,0.4423603505,11193,4173,4718,1238.5,0.1695646221,5089,0.6967415115,638.9761574,2526,0.4963647082,10.66077212,2215,0.3032584885,701.975039,705,0.3182844244,20.5060626,3730,0.51067908,615.0320446,1718,0.4605898123,10.42202481,3572,0.4890470975,730.6040595,1511,0.423012318,15.51168125,7265,1271,1519.33444,3356,0.4619408121,12.72623473,10958,4048,4369,1156,0.159119064,5137,0.7070887818,745.4843683,2624,0.5108039712,10.58747921,2128,0.2929112182,965.4989202,732,0.3439849624,20.55490398,3656,0.5032346869,557.942563,1700,0.4649890591,10.27512855,3607,0.4964900206,469.4470189,1654,0.458552814,15.37136444
30,2020,Florida Atlantic,Conference USA,5949,1052,1118.555324,2606,0.4380568163,10357,3570,4218,920,0.15464784,4167,0.7004538578,543.7365805,2028,0.4866810655,9.812853196,1782,0.2995461422,574.8187435,578,0.3243546577,18.60944244,3351,0.5632879476,509.4387103,1482,0.442256043,9.791384128,2597,0.436543957,610.800013,1123,0.4324220254,14.57379369,5981,1053,990.5211573,2522,0.4216686173,11.94666124,9181,3365,3860,977,0.1633506103,4076,0.6814913894,384.3263468,1906,0.4676153091,9.721879649,1905,0.3185086106,561.9743888,616,0.3233595801,18.92812474,3143,0.5254974085,428.5467685,1353,0.4304804327,9.794631654,2838,0.4745025915,299.9210178,1169,0.4119097956,14.45161569
31,2020,Florida International,Conference USA,6315,1134,1045.022631,2694,0.4266033254,9615,3588,4370,1059,0.167695962,4300,0.6809184481,499.8747559,2042,0.4748837209,10.30686685,2015,0.3190815519,545.1478753,652,0.323573201,18.13461234,3213,0.5087885986,502.1979401,1414,0.440087146,10.32152669,3097,0.4904196358,551.9010496,1275,0.411688731,14.44541883,6589,1138,1387.575886,2926,0.4440734558,12.19989047,10970,3893,5011,978,0.1484292002,4602,0.6984367886,649.9533882,2251,0.4891351586,9.763440972,1987,0.3015632114,807.271372,675,0.3397081027,19.96204884,3581,0.5434815602,582.0933788,1602,0.4473610723,9.906208332,3007,0.4563666717,380.7371177,1323,0.4399733954,14.92365543
32,2020,Florida State,ACC,8037,1435,1919.625864,3565,0.4435734727,11259,4560,5730,1372,0.1707104641,5492,0.6833395546,837.0437523,2684,0.4887108521,11.31899867,2545,0.3166604454,1082.582112,881,0.3461689587,21.85990992,3897,0.4848824188,554.6680116,1700,0.4362329997,10.88858918,4138,0.5148687321,1368.993703,1863,0.4502174964,16.82668621,8070,1434,1525.683671,3466,0.4294919455,13.85984566,11665,4971,6099,1460.5,0.1809789343,5458,0.6763320942,625.4491325,2629,0.4816782704,11.34567396,2612,0.3236679058,934.9710147,837,0.3204441041,21.61476382,4094,0.5073110285,601.7267674,1796,0.438690767,11.39770633,3973,0.4923172243,463.9327064,1667,0.4195821797,16.64586826
33,2020,Fresno State,Mountain West,5018,898,983.404318,2129,0.4242726186,7319,2916,3709,833.5,0.1661020327,3430,0.6835392587,426.5648759,1629,0.4749271137,10.33027469,1588,0.3164607413,556.8394421,500,0.314861461,19.67939995,2548,0.5077720207,374.4553665,1103,0.43288854,10.51243759,2468,0.4918294141,612.6756197,1024,0.414910859,14.71228738,5126,919,866.9803585,2155,0.4204057745,12.23584792,7430,2762,3384,820.5,0.1600663285,3485,0.679867343,376.3540305,1651,0.4737446198,10.0238087,1641,0.320132657,478.7073844,504,0.3071297989,19.54462637,2580,0.5033164261,388.2729741,1120,0.4341085271,10.40467174,2546,0.4966835739,251.9829286,1035,0.4065200314,14.35544155
34,2020,Georgia,SEC,7697,1359,1531.213379,3452,0.4484864233,11655,4361,4869,1253,0.1627906977,5376,0.6984539431,765.1452509,2697,0.5016741071,10.58627993,2321,0.3015460569,766.0681284,755,0.3252908229,20.39965789,3916,0.5087696505,581.3778161,1774,0.4530132789,10.23222838,3777,0.4907106665,958.7701857,1674,0.4432088959,15.47392337,7900,1357,1641.771856,3584,0.4536708861,13.00430563,12221,4529,4822,1240,0.1569620253,5535,0.7006329114,756.7840306,2779,0.5020776874,10.80058329,2365,0.2993670886,1051.984368,805,0.3403805497,20.65922459,4020,0.5088607595,589.7874873,1846,0.4592039801,10.25866557,3880,0.4911392405,401.7880568,1738,0.4479381443,15.99304625
35,2020,Georgia Southern,Sun Belt,8248,1446,1890.251513,3706,0.4493210475,12922,4928,5820,1333.5,0.1616755577,5713,0.6926527643,939.1098527,2819,0.4934360231,11.53219668,2535,0.3073472357,951.1416604,887,0.3499013807,20.57721015,4302,0.5215809893,688.4978751,1914,0.4449093445,10.90471943,3942,0.4779340446,1209.887051,1788,0.4535768645,16.82073245,8466,1456,1358.589393,3654,0.4316087881,13.01143393,13041,4583,5060,1364,0.1611150484,5877,0.6941885188,552.3252319,2794,0.4754126255,10.90397094,2589,0.3058114812,846.7334645,860,0.3321745848,19.68923809,4370,0.5161823766,519.2719801,1871,0.4281464531,10.78324627,4092,0.4833451453,367.4394036,1779,0.4347507331,15.34644377
36,2020,Georgia State,Sun Belt,8999,1567,1996.507777,4037,0.4486054006,15610,5866,7303,1361.5,0.1512945883,6326,0.7029669963,1108.875661,3140,0.4963642112,12.37933556,2673,0.2970330037,887.6321158,897,0.3355780022,22.09258575,5045,0.5606178464,930.5927701,2285,0.4529236868,11.99475848,3951,0.4390487832,1071.708487,1749,0.4426727411,17.70951903,9037,1569,1621.938985,3917,0.433440301,14.46618367,14160,5214,5870,1447.5,0.1601748368,6240,0.6904946332,664.1670286,3000,0.4807692308,11.93431275,2797,0.3095053668,930.7871893,917,0.3278512692,22.69133995,4776,0.5284939692,702.2025428,2096,0.4388609715,12.17206258,4255,0.4708420936,513.3144745,1815,0.4265569918,17.30604236
37,2020,Georgia Tech,ACC,8189,1442,1900.490527,3679,0.4492612041,12099,4883,6213,1383.5,0.1689461473,5686,0.694346074,949.1608045,2829,0.4975378122,11.49966127,2503,0.305653926,951.329722,850,0.339592489,21.1972196,4091,0.4995725974,715.7775273,1883,0.4602786605,10.93185181,4095,0.5000610575,1194.93717,1793,0.4378510379,16.83661846,7764,1446,1430.075324,3254,0.4191138588,14.16009503,10493,4283,5559,1468.5,0.1891421947,5182,0.6674394642,562.8560717,2434,0.4697028174,11.6318099,2582,0.3325605358,934.2581359,820,0.3175832688,21.59825632,3751,0.483127254,508.3760199,1591,0.4241535591,11.249907,4009,0.5163575477,543.3061062,1659,0.4138189075,17.0867955
