"","season","team","conference","X2020.Off.Success.Rate.Rank","X2020.Off.Finishing.Drives","X2020.Off.Havoc","X2020.Def.Success.Rate.Rank","X2020.Def.Finishing.Drives","X2020.Def.Havoc","DK.Opener","TAN","SP.","off_plays","off_drives","off_total_ppa","off_epa_per_play","successful_plays","off_success_rate","off_line_yds_total","off_second_lvl_yds_total","off_open_field_yds_total","off_havoc_plays","off_havoc_total","off_standard_downs","off_standard_downs_rate","off_standard_down_ppa_total","off_standard_down_epa_play","off_standard_down_success","off_standard_downs_success_rate","off_standard_downs_explosiveness","off_passing_downs","off_passing_downs_rate","off_passing_down_ppa_play","off_passing_down_ppa","off_passing_down_successes","off_passing_downs_success_rate","off_passing_downs_explosiveness","off_rushing_plays","off_rushing_plays_rate","off_rushing_plays_ppa_play","off_rushing_plays_total_ppa","successful_rushes","off_rushing_plays_success_rate","off_rushing_plays_explosiveness","off_passing_plays","off_passing_plays_rate","off_passing_plays_ppa_play","off_passing_plays_total_ppa","successful_passes","off_passing_plays_success_rate","off_passing_plays_explosiveness","def_plays","def_drives","def_ppa_per_play","def_total_ppa","def_successful_def_downs","def_success_rate","def_explosiveness","def_line_yds_total","def_second_lvl_yds_total","def_open_field_yds_total","def_havoc_plays","def_havoc_total","def_standard_downs","def_standard_downs_rate","def_standard_down_ppa_per_play","def_standard_down_ppa_total","def_standard_down_successful_plays","def_standard_downs_success_rate","def_standard_downs_explosiveness","def_passing_downs","def_passing_downs_rate","def_passing_downs_ppa_per_play","def_passing_downs_total_ppa","def_passing_down_successes","def_passing_downs_success_rate","def_passing_downs_explosiveness","Def_rushing_plays","def_rushing_plays_rate","def_rushing_plays_ppa_per_play","def_rushing_plays_total_ppa","def_successful_rushes","def_rushing_plays_success_rate","def_rushing_plays_explosiveness","def_passing_plays","def_passing_plays_rate","def_passing_plays_ppa_per_play","def_passing_plays_ppa","def_passing_successes","def_passing_plays_success_rate","def_passing_plays_explosiveness","logo","color","alt_color","Conf","Div","Net.RP","X2021.Off.Adjust","X2021.Def.Adj","RP.Offense","RP.Defense","O.Pass","O.Recv","OL.Starts","OL.Played","O.Rush","D.Tackles","D.PD","D.INT","D.Sacks","D.TFL"
"67",2020,"Nebraska","Big Ten",590,535,561,596,570,751,82,919.4,131.8,5750,1053,1217.662166,0.2117673332,2551,0.4436521739,8957,3463,4577,906,0.1575652174,4003,0.696173913,610.4675334,0.1525025065,1973,0.4928803397,11.27876614,1747,0.303826087,0.3475641858,607.1946326,578,0.3308528907,20.48204444,3063,0.5326956522,0.1463277709,448.2019623,1347,0.4397649363,10.6652009,2685,0.4669565217,0.2901416121,779.0302286,1202,0.4476722533,16.38536214,5771,1055,0.1496708415,863.7504262,2429,0.4208975914,12.69807153,7952,2913,3359,945,0.1637497834,3932,0.6813377231,0.1120695334,440.6574054,1881,0.4783825025,10.73514563,1839,0.3186622769,0.3189733091,586.5919155,548,0.297988037,19.34298322,2815,0.4877837463,0.1024511272,288.3999231,1187,0.421669627,10.16159679,2953,0.5116964131,0.09792216715,289.1641596,1239,0.4195733153,15.31553304,"http://a.espncdn.com/i/teamlogos/ncaa/500/158.png","#F20017","#f5f1e7","B1G","W",7.5,2.5,5,"64%","89%","66.52%","55.12%","65.13%","78.55%","54.13%","95.25%","80.00%","80.00%","100.00%","93.75%"
"68",2020,"Nevada","Mountain West",822,736,789,498,584,601,60.5,768.1,-65,4561,830,765.1207155,0.1677528427,1889,0.4141635606,6673,2500,3224,764.5,0.1676167507,3082,0.6757290068,296.0155009,0.09604656097,1438,0.4665801428,10.00720106,1479,0.3242709932,0.3171772918,469.1052145,451,0.3049357674,19.63972257,2377,0.5211576409,0.1254485124,298.1911139,1001,0.4211190576,10.08811288,2184,0.4788423591,0.2137956051,466.9296015,888,0.4065934066,14.87043956,4655,836,0.1771165927,824.4777389,1918,0.4120300752,12.42163307,6919,2633,3470,774.5,0.1663802363,3132,0.6728249194,0.1038690815,325.3179633,1443,0.4607279693,10.16058355,1523,0.3271750806,0.2909899218,443.1776509,475,0.3118844386,19.40752119,2434,0.5228786251,0.156655747,381.3000881,1011,0.4153656532,10.86801496,2221,0.4771213749,0.07774276343,172.6666776,907,0.408374606,14.34326713,"http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png","#153E5F","#8e9295","MW","W",12,7,5,"91%","90%","100.00%","99.65%","67.29%","72.77%","100.00%","93.52%","84.21%","83.33%","100.00%","92.06%"
"69",2020,"New Mexico","Mountain West",788,748,651,463,671,580,60,745.4,-83.5,4541,799,795.633829,0.1752111493,1914,0.4214930632,7320,2679,3266,727.5,0.1602070029,3071,0.6762827571,334.6871657,0.1089831214,1461,0.475740801,9.953744048,1470,0.3237172429,0.3135691587,460.9466633,453,0.3081632653,19.38154512,2495,0.5494384497,0.1464448684,365.3799466,1091,0.4372745491,10.12390897,2046,0.4505615503,0.2102902651,430.2538824,823,0.4022482893,14.95584258,4445,801,0.171312509,761.4841025,1826,0.4107986502,12.44007306,6489,2467,3030,743,0.1671541057,2990,0.6726659168,0.09329020276,278.9377062,1376,0.4602006689,10.12913256,1455,0.3273340832,0.3252563754,473.2480262,450,0.3092783505,19.42782084,2289,0.5149606299,0.1278550319,292.660168,949,0.4145915247,10.38626086,2154,0.4845894263,0.09300799498,200.3392212,875,0.4062209842,14.80172701,"http://a.espncdn.com/i/teamlogos/ncaa/500/167.png","#000000","#231f20","MW","M",8,4.5,3.5,"76%","79%","100.00%","67.03%","48.42%","60.87%","99.35%","69.23%","87.50%","83.33%","85.71%","83.33%"
"70",2020,"North Carolina","ACC",709,597,678,690,743,405,70,883.5,71.8,8235,1471,1587.315917,0.1927523882,3553,0.4314511233,12337,4977,6149,1451,0.17619915,5597,0.6796599879,666.6361736,0.1191059806,2683,0.479363945,11.32469507,2638,0.3203400121,0.3490067259,920.6797429,870,0.3297952995,21.07960009,4267,0.5181542198,0.1637648688,698.7846952,1889,0.4426997891,11.32978266,3964,0.4813600486,0.2273322524,901.1450484,1660,0.4187689203,16.43588071,8165,1482,0.194612492,1589.010997,3502,0.4289038579,14.08431231,11342,4786,6226,1503.5,0.1841396203,5506,0.6743417024,0.112958309,621.9484491,2618,0.4754812931,11.62488595,2659,0.3256582976,0.3757419386,999.0978147,884,0.3324558105,21.27107117,4011,0.4912431108,0.1501708914,602.3354453,1744,0.4348042882,11.43043782,4150,0.5082669933,0.1239107534,514.2296268,1754,0.4226506024,16.78329289,"http://a.espncdn.com/i/teamlogos/ncaa/500/153.png","#99bfe5","#13294b","ACC","C",7.5,5,2.5,"78%","76%","99.70%","47.60%","100.00%","100.00%","25.81%","77.42%","75.00%","87.50%","77.14%","66.23%"
"71",2020,"Northern Illinois","Mid-American",799,698,560,594,735,632,68,767.4,-65.7,4791,867,1153.613136,0.2407875467,2180,0.4550198288,8225,3216,3985,774,0.1615529117,3342,0.6975579211,555.8776046,0.1663308212,1696,0.5074805506,11.16043098,1449,0.3024420789,0.4125158949,597.7355317,484,0.3340234645,22.62450113,2672,0.5577123774,0.1944582958,519.5925665,1236,0.4625748503,11.15545635,2117,0.4418701732,0.3011509584,637.536579,942,0.4449692962,16.8732673,4928,873,0.2002644087,986.903006,2174,0.4411525974,13.56194925,7959,2994,3444,800.5,0.1624391234,3445,0.6990665584,0.1339323612,461.3969844,1681,0.4879535559,11.37620609,1483,0.3009334416,0.3952808624,586.2015189,493,0.3324342549,20.66207748,2616,0.5308441558,0.1538571682,402.490352,1171,0.4476299694,11.02438765,2311,0.4689529221,0.1095443855,253.1570749,1002,0.4335785374,16.58159535,"http://a.espncdn.com/i/teamlogos/ncaa/500/2459.png","#F1122C","#cc0000","MAC","W",7.5,2.5,5,"62%","87%","44.37%","39.36%","100.00%","94.62%","103.96%","83.85%","100.00%","100.00%","72.73%","70.27%"
"72",2020,"North Texas","Conference USA",522,594,637,739,778,732,71,793,-35.8,6796,1189,1312.157731,0.1930779475,2920,0.4296645085,10815,3940,4833,1073.5,0.157960565,4689,0.6899646851,565.0715552,0.1205100352,2215,0.472382171,11.21019329,2107,0.3100353149,0.3545734106,747.0861762,705,0.3345989559,21.12367549,3617,0.5322248381,0.150133624,543.0333181,1570,0.4340613768,11.03190763,3177,0.4674808711,0.2432430548,772.783185,1348,0.4242996538,16.65003491,6556,1185,0.1824575908,1196.191965,2783,0.4244966443,13.3288467,10196,3718,4478,1081,0.1648871263,4438,0.6769371568,0.1196639052,531.0684113,2093,0.4716088328,11.14664264,2118,0.3230628432,0.3379033499,715.6792952,690,0.3257790368,19.93986348,3460,0.5277608298,0.1393436302,482.1289606,1509,0.4361271676,10.75642606,3095,0.4720866382,0.08993324391,278.3433899,1273,0.4113085622,16.38310825,"http://a.espncdn.com/i/teamlogos/ncaa/500/249.png","#00853D","#000000","CUS","W",6.5,3,3.5,"68%","79%","60.04%","51.10%","100.00%","88.62%","73.25%","76.78%","79.17%","57.14%","100.00%","87.88%"
"73",2020,"Northwestern","Big Ten",764,818,711,736,757,907,61,871.8,74.5,5409,992,773.684141,0.1430364468,2256,0.41708264,7775,3001,3797,936.5,0.1731373637,3680,0.6803475689,330.858945,0.08990732201,1730,0.4701086957,11.14982546,1729,0.3196524311,0.2561163655,442.825196,526,0.3042220937,19.98439235,2782,0.5143279719,0.1168438698,325.0596457,1188,0.427030913,10.85856286,2625,0.485302274,0.1740644689,456.9192308,1066,0.4060952381,15.84714697,5551,994,0.1947512887,1081.064403,2418,0.4355971897,12.94446512,8570,3164,4114,846,0.1524049721,3856,0.6946496127,0.1319577368,508.829033,1857,0.4815871369,10.84518982,1695,0.3053503873,0.4073223305,690.4113502,561,0.3309734513,19.81745322,2971,0.5352188795,0.1359152632,403.8042471,1295,0.435880175,10.34969217,2576,0.4640605296,0.1302056991,335.4098809,1119,0.4343944099,15.98983306,"http://a.espncdn.com/i/teamlogos/ncaa/500/77.png","#372286","#d6cac1","B1G","W",-10,-7,-3,"28%","50%","0.00%","22.32%","46.91%","65.64%","71.45%","38.71%","63.41%","71.43%","60.71%","37.50%"
"74",2020,"Notre Dame","FBS Independents",552,707,797,760,725,819,81.5,977.7,109.5,7102,1274,1607.951358,0.2264082453,3215,0.4526893833,11375,4604,5778,1164,0.1638974937,4963,0.6988172346,834.9962699,0.1682442615,2497,0.503123111,12.41902361,2139,0.3011827654,0.3613628277,772.9550884,718,0.3356708742,22.98261747,3755,0.528724303,0.191265069,718.2003342,1732,0.4612516644,11.87479341,3344,0.4708532808,0.2677371611,895.3130668,1480,0.4425837321,18.18051188,7082,1265,0.1942581366,1375.736123,3052,0.4309517086,14.75847237,10584,4037,4957,1145.5,0.1617480938,4849,0.6846935894,0.1149616174,557.4488825,2309,0.4761806558,12.16390567,2233,0.3153064106,0.3977489791,888.1734702,743,0.3327362293,22.82900833,3627,0.5121434623,0.1359276181,493.0094707,1583,0.4364488558,11.73002264,3452,0.4874329286,0.1309292379,451.9677293,1466,0.4246813441,18.00033349,"http://a.espncdn.com/i/teamlogos/ncaa/500/87.png","#00122b","#ae9142","IND","",-6,-3,-3,"44%","50%","49.25%","57.35%","13.14%","21.77%","78.79%","50.47%","58.00%","42.86%","27.87%","40.20%"
"75",2020,"Ohio","Mid-American",735,712,693,716,820,652,62,743.8,-76.5,4905,904,925.7213909,0.188730151,2097,0.4275229358,7883,3057,3984,817,0.1665647299,3354,0.6837920489,398.433615,0.1187935644,1599,0.476744186,11.35415294,1551,0.3162079511,0.3399663287,527.2877759,498,0.3210831721,21.99907106,2651,0.5404689093,0.1532831429,406.3536119,1139,0.429649189,11.51468943,2251,0.4589194699,0.2332530594,525.0526366,955,0.4242558863,16.48640084,5149,910,0.1908364779,982.6170245,2260,0.4389201787,13.72656289,9014,3430,3586,822,0.1596426491,3599,0.6989706739,0.1251208196,450.3098299,1761,0.4893025841,11.40730397,1550,0.3010293261,0.2733613007,423.7100161,499,0.3219354839,21.15569496,2828,0.5492328607,0.1990681094,562.9646133,1295,0.4579207921,11.48188907,2319,0.4503787143,0.1091079257,253.0212796,963,0.4152652005,16.58309849,"http://a.espncdn.com/i/teamlogos/ncaa/500/195.png","#295A29","#e4bb85","MAC","E",4,4,0,"72%","64%","100.00%","43.15%","60.29%","74.23%","100.00%","65.61%","60.00%","100.00%","50.00%","61.54%"
"76",2020,"Ohio State","Big Ten",853,866,863,789,843,888,70.5,960.8,107.2,5945,1073,910.5250698,0.1531581278,2494,0.4195121951,8342,3108,3568,1017,0.1710681245,4057,0.6824222035,347.1582106,0.08557017762,1890,0.465861474,12.0436135,1888,0.3175777965,0.2983934636,563.3668592,604,0.3199152542,22.04509646,2937,0.4940285955,0.09574709521,281.2092186,1224,0.4167517875,11.84230726,3004,0.5052985702,0.2135763037,641.5832163,1266,0.4214380826,16.77698022,6122,1076,0.1864626595,1141.524402,2630,0.4295981705,14.37601977,9380,3480,4338,938.5,0.1532995753,4233,0.6914407057,0.1281131046,542.302772,2024,0.4781478857,11.89683037,1889,0.3085592943,0.3830708475,723.620831,606,0.3208046585,22.66975282,3257,0.5320156811,0.1308785004,426.2712759,1391,0.4270801351,11.97441541,2861,0.4673309376,0.1343899479,384.4896408,1235,0.4316672492,17.27123429,"http://a.espncdn.com/i/teamlogos/ncaa/500/194.png","#DE3121","#666666","B1G","E",2.5,2,0.5,"60%","65%","0.00%","91.82%","100.00%","89.34%","39.70%","58.82%","73.33%","57.14%","83.33%","61.11%"
"77",2020,"Oklahoma","Big 12",808,809,876,508,643,466,66,904.2,90.5,7762,1448,1240.58287,0.1598277339,3230,0.4161298634,11235,4514,6222,1381,0.1779180624,5251,0.6765009018,541.3625656,0.1030970416,2471,0.4705770329,11.06056714,2511,0.3234990982,0.2784628853,699.2203049,759,0.3022700119,20.59582066,4003,0.5157175986,0.1445719522,578.7215248,1694,0.423182613,11.7745308,3753,0.4835094048,0.1793568301,673.1261835,1530,0.4076738609,15.16146894,7755,1438,0.1582912321,1227.548505,3162,0.4077369439,13.53953243,10796,4043,5329,1395,0.1798839458,5247,0.6765957447,0.09505489945,498.7530574,2401,0.4575948161,11.16297749,2508,0.3234042553,0.3464319223,868.8512611,761,0.3034290271,20.95189112,4002,0.5160541586,0.09194246912,367.9537614,1607,0.4015492254,11.14784785,3748,0.4833010961,0.09468443002,354.8772437,1550,0.4135538954,16.10634556,"http://a.espncdn.com/i/teamlogos/ncaa/500/201.png","#7b0000","#cccccc","B12","",6.5,5,1.5,"77%","69%","87.47%","86.03%","64.07%","71.71%","28.78%","72.94%","65.96%","43.75%","78.38%","74.53%"
"78",2020,"Oklahoma State","Big 12",781,731,794,439,641,459,74,913.6,102.8,7421,1389,1280.393151,0.172536471,3134,0.4223150519,10231,3978,5254,1319,0.1777388492,5040,0.6791537529,532.1505076,0.1055854182,2393,0.4748015873,10.85107566,2381,0.3208462471,0.3142556252,748.2426435,741,0.3112137757,21.11882648,3678,0.4956205363,0.1195276535,439.6227096,1568,0.4263186514,11.18025149,3737,0.5035709473,0.2279738282,851.9381959,1560,0.4174471501,15.63878195,7392,1390,0.1450532594,1072.233693,2974,0.4023268398,13.340787,10107,3817,4872,1322,0.1788419913,4964,0.6715367965,0.09301327939,461.7179189,2277,0.4587026591,11.04970944,2428,0.3284632035,0.2990705793,726.1433665,697,0.2870675453,20.65628025,3721,0.5033820346,0.09621644148,358.0213788,1465,0.3937113679,11.37006816,3667,0.4960768398,0.09602825488,352.1356106,1505,0.4104172348,15.42596964,"http://a.espncdn.com/i/teamlogos/ncaa/500/197.png","#FF6500","#000000","B12","",8,3,5,"66%","86%","100.00%","29.15%","67.10%","58.33%","98.23%","81.35%","100.00%","100.00%","62.12%","74.04%"
"79",2020,"Ole Miss","SEC",532,736,611,754,592,646,77,921.9,108.5,8113,1402,1794.348658,0.2211695622,3740,0.4609885369,12466,4899,5196,1281.5,0.1579563663,5685,0.7007272279,849.2564771,0.1493854841,2889,0.5081794195,10.65801219,2428,0.2992727721,0.3892471916,945.0921812,851,0.3504942339,20.42982377,4018,0.4952545298,0.1880029034,755.3956661,1898,0.4723743156,10.36750896,4090,0.5041291754,0.2565900467,1049.453291,1837,0.4491442543,15.60196853,8008,1411,0.1789592316,1433.105526,3502,0.4373126873,13.06637952,11540,4337,4417,1351,0.1687062937,5517,0.6889360639,0.1036962062,572.0919695,2677,0.4852274787,10.66669635,2491,0.3110639361,0.4007371743,998.2363012,825,0.3311922923,20.83325889,3946,0.4927572428,0.1113923297,439.5541329,1729,0.4381652306,10.16683029,4060,0.506993007,0.146591154,595.1600853,1771,0.4362068966,15.9617288,"http://a.espncdn.com/i/teamlogos/ncaa/500/145.png","#001148","#CE1126","SEC","W",6.5,4.5,2,"76%","71%","99.94%","48.00%","74.42%","76.27%","97.22%","72.77%","80.00%","83.33%","34.38%","53.57%"
"80",2020,"Oregon","Pac-12",494,646,622,878,746,759,68,914.4,96.8,4397,769,942.2588815,0.2142958566,1999,0.4546281556,6718,2691,3610,680,0.1546508983,3059,0.6957016147,439.9292034,0.1438147118,1543,0.5044132069,10.71568524,1338,0.3042983853,0.3754332422,502.3296781,456,0.3408071749,19.75687568,2238,0.5089833978,0.1956250988,437.8089711,1031,0.4606791778,11.29972796,2157,0.4905617466,0.2359951866,509.0416174,966,0.4478442281,14.68704435,4209,767,0.2227454612,937.5356461,1889,0.4488001901,13.44091129,6162,2480,3620,686,0.1629840817,2910,0.6913756237,0.1571824476,457.4009226,1449,0.4979381443,11.34090697,1299,0.3086243763,0.4422995047,574.5470566,440,0.3387220939,20.52427795,2093,0.4972677596,0.1734298087,362.9885895,963,0.4601051123,11.41456034,2116,0.5027322404,0.1409740581,298.301107,926,0.4376181474,15.65783787,"http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png","#044520","#fee123","P12","N",7.5,2.5,5,"63%","86%","9.52%","86.83%","100.00%","87.25%","73.81%","78.71%","96.43%","80.00%","75.00%","92.31%"
"81",2020,"Oregon State","Pac-12",534,685,675,848,730,700,75,910.5,120,4162,746,868.0807473,0.2085729811,1852,0.4449783758,5679,2208,2963,659,0.1583373378,2878,0.6914944738,388.6071476,0.135026806,1414,0.4913134121,10.90279461,1284,0.3085055262,0.3734218066,479.4735997,438,0.3411214953,20.403691,1992,0.47861605,0.1475612965,293.9421027,898,0.4508032129,10.7381046,2170,0.52138395,0.2645800206,574.1386446,954,0.4396313364,15.50883218,4226,743,0.1995090876,843.1254044,1867,0.4417889257,13.20600185,6283,2532,3113,700.5,0.1657595835,2907,0.6878845244,0.1424488271,414.0987405,1439,0.4950120399,11.18761926,1319,0.3121154756,0.3937371721,519.3393299,428,0.3244882487,20.07025077,2152,0.509228585,0.1519992993,327.1024921,974,0.4526022305,11.184323,2072,0.4902981543,0.09291225217,192.5141865,891,0.430019305,15.57571794,"http://a.espncdn.com/i/teamlogos/ncaa/500/204.png","#c34500","#000000","P12","N",12,7,5,"88%","86%","100.00%","81.10%","92.31%","90.32%","46.57%","88.08%","80.95%","100.00%","100.00%","77.14%"
"82",2020,"Penn State","Big Ten",775,776,599,695,660,674,72.5,912.9,118,5774,1056,915.5065345,0.1585567257,2433,0.4213716661,8555,3223,3815,927,0.1605472809,3913,0.677693107,405.723874,0.1036861421,1858,0.4748274981,11.20308604,1861,0.322306893,0.2739294253,509.7826604,575,0.3089736701,20.56021333,2965,0.5135088327,0.1186173151,351.7003393,1272,0.429005059,10.94320266,2805,0.4857984067,0.2057429592,577.1090005,1157,0.4124777184,16.29034857,5980,1051,0.173679324,1038.602357,2615,0.4372909699,12.76573827,8622,3167,3708,990,0.1655518395,4147,0.6934782609,0.1056937976,438.3121786,2003,0.4829997589,10.74072981,1833,0.3065217391,0.4129999964,757.0289934,612,0.3338788871,19.23639397,2994,0.5006688963,0.09793078886,293.2047818,1286,0.4295257181,10.03897917,2983,0.4988294314,0.1615655366,481.9499958,1326,0.4445189407,15.50489064,"http://a.espncdn.com/i/teamlogos/ncaa/500/213.png","#00265D","#002e5c","B1G","E",7,4.5,2.5,"74%","76%","81.73%","84.74%","42.31%","63.24%","82.84%","75.30%","82.14%","75.00%","50.00%","76.19%"
"83",2020,"Pittsburgh","ACC",633,708,583,767,768,520,68.5,861.3,57,7327,1358,1543.668599,0.2106822164,3234,0.4413811928,11260,4606,5621,1289,0.1759246622,5064,0.6911423502,760.4983014,0.1501773897,2505,0.4946682464,11.18913662,2263,0.3088576498,0.346076137,783.170298,729,0.3221387539,21.76035839,3730,0.5090760202,0.1754360629,654.3765147,1698,0.455227882,11.11563133,3595,0.4906510168,0.2483822759,892.934282,1534,0.4267037552,16.45430339,7604,1366,0.2118017792,1610.540729,3309,0.4351657023,14.00564688,11275,4472,5975,1330,0.1749079432,5206,0.6846396633,0.1434870867,746.9937733,2524,0.4848252017,11.67267938,2398,0.3153603367,0.4046893552,970.4450738,785,0.3273561301,21.47507694,3874,0.5094687007,0.1663072217,644.274177,1709,0.4411461022,11.28531474,3728,0.4902682799,0.1216504138,453.5127425,1598,0.4286480687,16.94485112,"http://a.espncdn.com/i/teamlogos/ncaa/500/221.png","#003263","#231f20","ACC","C",3,5,-2,"79%","54%","100.00%","77.10%","47.14%","61.61%","95.18%","58.04%","48.65%","64.29%","47.67%","55.47%"
"84",2020,"Purdue","Big Ten",621,647,585,657,498,655,77,920.4,129.3,6184,1087,1127.664872,0.1823520168,2693,0.4354786546,9808,3775,4732,958,0.154915912,4283,0.6925937904,562.9789837,0.1314450114,2091,0.4882091992,10.89992625,1901,0.3074062096,0.2970467588,564.6858884,602,0.316675434,19.66234222,3363,0.5438227684,0.1472723534,495.2769246,1487,0.4421647339,10.5638975,2819,0.4558538163,0.2277254248,641.9579726,1204,0.4271018092,15.73741418,5967,1085,0.1584800384,945.6503893,2547,0.4268476621,12.95408715,8294,3197,4086,1027.5,0.172197084,4072,0.6824199765,0.1035885743,421.8126746,1945,0.4776522593,10.90104683,1895,0.3175800235,0.3332681246,631.5430961,602,0.3176781003,19.58759434,2915,0.4885201944,0.1140451461,332.441601,1240,0.4253859348,10.56137563,3048,0.510809452,0.1224463256,373.2164005,1303,0.4274934383,15.32991886,"http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png","#B89D29","#a4a9ad","B1G","W",8,6.5,1.5,"85%","69%","100.00%","96.17%","45.92%","60.27%","100.00%","64.94%","66.67%","66.67%","100.00%","70.59%"
"85",2020,"Rice","Conference USA",831,565,527,724,813,652,64,744.7,-60.5,7166,1295,1294.555798,0.1806524976,3027,0.4224113871,11123,4021,4809,1158.5,0.1616662015,4909,0.6850404689,529.6247503,0.1078885211,2295,0.4675086576,11.09068831,2257,0.3149595311,0.3389149523,764.9310474,732,0.3243243243,21.7570251,3725,0.5198157968,0.1354321115,504.4846153,1597,0.4287248322,10.98469515,3439,0.4799051075,0.2308890392,794.0274059,1428,0.4152369875,16.84714583,7270,1293,0.1961433162,1425.961909,3163,0.4350756534,13.60779275,11477,4178,5732,1179,0.162173315,5016,0.6899587345,0.1404408128,704.4511168,2421,0.4826555024,11.49985462,2254,0.3100412655,0.3579266534,806.7666768,742,0.3291925466,20.54738289,3858,0.5306740028,0.1631022283,629.2483969,1700,0.4406428201,11.44652727,3409,0.4689133425,0.1220622046,416.1100556,1460,0.4282780874,16.24592903,"http://a.espncdn.com/i/teamlogos/ncaa/500/242.png","#003D7D","#d1d5d8","CUS","W",5,1.5,3.5,"57%","79%","23.91%","48.24%","90.79%","93.46%","102.47%","79.69%","83.33%","66.67%","71.43%","77.42%"
"86",2020,"Rutgers","Big Ten",913,814,727,608,643,668,70,880.8,87.9,5830,1083,786.3397357,0.1348781708,2359,0.4046312178,8343,3058,3580,982,0.1684391081,3919,0.672212693,277.7174224,0.07086435887,1760,0.4490941567,11.2477828,1911,0.327787307,0.2661550567,508.6223133,599,0.3134484563,19.93763573,2978,0.510806175,0.07004271888,208.5872168,1196,0.40161182,10.5675941,2849,0.4886792453,0.2068739687,589.3839368,1160,0.4071604072,16.54503936,5982,1088,0.1759941002,1052.796707,2555,0.4271146774,13.29727018,8911,3338,4063,991,0.1656636576,4091,0.6838849883,0.1132176378,463.1733562,1959,0.4788560254,10.97121348,1891,0.3161150117,0.3626251936,685.7242411,596,0.3151771549,20.80809915,3042,0.5085255767,0.1230602486,374.3492762,1306,0.4293228139,10.50726291,2937,0.4909729188,0.1138887168,334.4911612,1246,0.4242424242,16.36593052,"http://a.espncdn.com/i/teamlogos/ncaa/500/164.png","#d21034","#ffffff","B1G","E",6,4,2,"71%","71%","29.96%","93.18%","92.65%","87.06%","72.17%","66.89%","78.95%","87.50%","85.71%","53.49%"
"87",2020,"San Diego State","Mountain West",656,828,662,547,491,774,61,769.7,-71.7,4659,822,914.6357128,0.196315886,2014,0.4322816055,6716,2595,3220,734.5,0.1576518566,3192,0.6851255634,367.1695188,0.1150280447,1529,0.4790100251,10.09759875,1467,0.3148744366,0.3731875896,547.466194,485,0.3306066803,18.95544172,2271,0.4874436574,0.1640383157,372.5310149,1008,0.4438573316,10.45232327,2387,0.5123417042,0.2279791939,544.1863358,1005,0.4210305823,14.16406758,4607,833,0.1995908889,919.5152252,1946,0.4224006946,12.57958037,7155,2681,3804,697.5,0.1514000434,3135,0.6804862166,0.1372824633,430.3805224,1487,0.4743221691,10.50610006,1472,0.3195137834,0.3373403534,496.5650002,459,0.3118206522,19.51855717,2413,0.5237681789,0.175279828,422.950225,1051,0.4355573974,10.69352677,2194,0.4762318211,0.1220044694,267.6778058,895,0.4079307201,14.86747506,"http://a.espncdn.com/i/teamlogos/ncaa/500/21.png","#BF2C37","#a8996e","MW","W",-1.5,3.5,-5,"70%","39%","49.05%","91.91%","66.00%","64.18%","81.17%","42.68%","14.81%","25.00%","65.00%","79.76%"
"88",2020,"San José State","Mountain West",802,820,802,504,666,528,60.5,756.7,-77.7,4543,821,824.4052568,0.1814671488,1880,0.4138234647,6277,2440,3175,773.5,0.1702619414,3066,0.6748844376,322.2206776,0.1050948068,1424,0.4644487932,10.41229235,1477,0.3251155624,0.3400031004,502.1845792,456,0.3087339201,19.73283037,2224,0.489544354,0.1325084236,294.6987341,937,0.4213129496,10.38366731,2318,0.5102355272,0.2294168079,531.7881607,942,0.4063848145,15.01549693,4559,813,0.1767613495,805.8549922,1901,0.4169774073,12.45649032,6602,2608,3564,768.5,0.1685676683,3090,0.677780215,0.1091522841,337.2805578,1448,0.4686084142,10.33944836,1469,0.322219785,0.2973121221,436.7515073,453,0.3083730429,19.11957814,2339,0.5130511077,0.1586939388,371.1851228,992,0.4241128687,10.83868883,2219,0.486729546,0.06119017756,135.781004,908,0.4091933303,14.33858216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",2020,"SMU","American Athletic",752,648,771,576,734,723,69.5,822.6,10.6,7705,1382,1491.751973,0.1936083027,3326,0.4316677482,12215,4558,5661,1282,0.166385464,5268,0.6837118754,617.3407726,0.1171869348,2520,0.4783599089,11.14671853,2437,0.3162881246,0.3588064013,874.4112,806,0.3307345096,21.5070416,4074,0.5287475665,0.1609587502,655.7459484,1788,0.4388807069,11.30201136,3626,0.4706035042,0.2330964132,845.2075943,1533,0.4227799228,16.79723576,7693,1384,0.1834793033,1411.50628,3223,0.4189522943,13.77676462,11647,4328,5624,1286,0.1671649552,5202,0.6761991421,0.1227185048,638.3816617,2457,0.4723183391,11.30531764,2491,0.3238008579,0.3625685069,903.1581507,766,0.3075070253,21.66929111,4069,0.528922397,0.1263101338,513.9559342,1709,0.4200049152,11.19155156,3621,0.4706876381,0.1361252707,492.9096052,1511,0.417288042,16.66321261,"http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png","#E32F38","#ecdcb9","AAC","W",5,1.5,3.5,"58%","79%","0.94%","69.53%","100.00%","100.00%","94.07%","84.76%","65.71%","85.71%","88.46%","84.52%"
